k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,f5,f6,f7,f8,f9,Phi11,Phi12,Phi13,Phi14,Phi21,Phi22,Phi23,Phi24,Phi31,Phi32,Phi33,Phi34,Phi41,Phi42,Phi43,Phi44,Phi51,Phi52,Phi53,Phi54,Phi61,Phi62,Phi63,Phi64,Phi71,Phi72,Phi73,Phi74,Phi81,Phi82,Phi83,Phi84,Phi91,Phi92,Phi93,Phi94
1,1,1,1,1,1,1,1,1.5155,1,52.023,287.56,479.33,627.53,714.36,952.83,987.19,1268.4,1309.5,-0.54964,0.29737,0.29447,-0.54367,-0.32385,0.0053936,0.078458,-0.31558,0.20939,0.46235,-0.39108,-0.22289,-0.00057141,-0.0027174,0.00062676,0.0011328,0.10001,0.39919,0.47904,0.1301,0.0040321,0.0089584,-0.0048797,-0.0028981,0.00031825,0.096605,0.051757,0.02357,0.0048415,0.020422,0.011989,0.0024525,0.076078,0.44159,0.46382,0.096178
1,1,1,1,1,1,1,1,1.3221,1,51.978,285.27,473.92,623.77,705.91,944,978.27,1255.5,1300.8,0.54919,-0.29685,-0.29481,0.5449,-0.32366,0.013188,0.064581,-0.31834,-0.21099,-0.45315,0.405,0.22146,0.00055821,0.0024042,-0.00084112,-0.0010274,-0.10347,-0.41024,-0.46459,-0.12434,0.003996,0.0093483,-0.0030032,-0.0027933,-0.0023599,0.080821,0.020457,0.018783,0.0039786,0.016941,0.0097342,0.001629,0.074899,0.44062,0.47405,0.095637
1,1,1,1,1,1,1,1,1.3651,1,51.989,285.82,475.22,624.7,707.89,946.16,980.32,1258.5,1302.8,-0.5493,0.29698,0.29473,-0.5446,-0.3237,0.011294,0.067958,-0.3177,-0.21059,-0.45537,0.40175,0.22188,0.00056211,0.0024834,-0.00078768,-0.0010527,-0.10265,-0.40765,-0.46813,-0.12576,0.0040062,0.0092343,-0.0034569,-0.0028247,0.0017386,-0.084485,-0.027695,-0.01991,0.0041822,0.017767,0.010279,0.001817,-0.075185,-0.44091,-0.47179,-0.095744
1,1,1,1,1,1,1,1,0.97913,1,51.858,279.33,460.94,613.34,687.7,920.81,960.18,1225.7,1281.7,-0.54802,0.29547,0.29569,-0.54816,-0.3233,0.033096,0.028995,-0.32381,-0.2154,-0.43095,0.43448,0.21463,-0.00047459,-0.0014092,0.0014471,0.00076396,0.11142,0.43382,0.42762,0.10907,-0.0037837,-0.010673,-0.00083314,0.0024271,-0.0079675,0.047598,-0.044064,0.0082797,-0.0022006,-0.0097367,-0.005015,-0.0001651,0.071931,0.43597,0.49141,0.095146
1,1,1,1,1,1,1,1,1.1044,1,51.909,281.86,466.3,617.91,694.88,930.71,967.18,1237.7,1289.4,0.54853,-0.29606,-0.29531,0.54676,-0.32342,0.024644,0.044121,-0.32178,-0.21347,-0.44012,0.42298,0.21804,-0.00052113,-0.001872,0.0011815,0.0008764,0.1082,0.42455,0.44317,0.11556,-0.0038993,-0.010138,0.00053219,0.0025741,-0.0057709,0.060653,-0.018974,0.012454,0.0028705,0.012442,0.0067584,0.00067731,0.073184,0.43824,0.48529,0.095241
1,1,1,1,1,1,1,1,0.90151,1,51.82,277.46,457.17,609.87,682.9,913.58,955.56,1217.6,1276.5,0.54764,-0.29503,-0.29597,0.5492,-0.32324,0.039268,0.017941,-0.32501,-0.21686,-0.4245,0.44202,0.21173,-0.00042814,-0.0010288,0.0016441,0.00067882,-0.11363,-0.43997,-0.41651,-0.1044,0.0036781,0.01098,0.0015613,-0.0023446,0.0094317,-0.03885,0.060654,-0.0054677,-0.0017869,-0.0080738,-0.0039814,0.00012426,-0.071021,-0.4341,-0.49497,-0.095146
1,1,1,1,1,1,1,1,0.76774,1,51.737,273.54,449.69,602.25,673.95,898.66,946.97,1202.2,1266.1,-0.54682,0.29407,0.29656,-0.55145,-0.32324,0.052142,-0.0051076,-0.32672,0.22003,0.41173,-0.4556,-0.20474,0.00029355,0.00011639,-0.0020425,-0.00048512,-0.1179,-0.45132,-0.39419,-0.094975,0.003419,0.011352,0.0024504,-0.0022484,-0.012176,0.02231,-0.09147,0.00016024,-0.0011052,-0.0053328,-0.0023765,0.00054886,0.069131,0.42973,0.50043,0.095262
1,1,1,1,1,1,1,1,0.78241,1,51.747,274.02,450.58,603.21,674.97,900.47,947.96,1204,1267.3,0.54692,-0.29419,-0.29649,0.55117,-0.32323,0.050565,-0.0022865,-0.32657,0.21964,0.41324,-0.45408,-0.20565,0.00031288,0.00023668,-0.0019957,-0.00051039,0.1174,0.45003,0.39686,0.096102,-0.0034527,-0.011326,-0.0023808,0.002255,-0.01186,0.024228,-0.087936,0.00077342,0.0011767,0.0056213,0.002538,-0.00050778,0.069362,0.4303,0.49989,0.095242
1,1,1,1,1,1,1,1,1.4213,1,52.002,286.51,476.83,625.83,710.39,948.81,982.94,1262.4,1305.4,-0.54943,0.29713,0.29463,-0.54423,-0.32376,0.0089628,0.072109,-0.31689,0.21011,0.45811,-0.39763,-0.22233,-0.00056624,-0.0025779,0.00072311,0.0010841,0.10162,0.40439,0.47246,0.1275,0.0040172,0.009109,-0.0040209,-0.0028587,0.0009489,-0.089141,-0.036917,-0.021329,-0.004439,-0.018806,-0.010957,-0.0020596,-0.075537,-0.44122,-0.46882,-0.095896
1,1,1,1,1,1,1,1,0.99661,1,51.866,279.71,461.74,614.05,688.74,922.31,961.19,1227.5,1282.8,-0.5481,0.29556,0.29563,-0.54794,-0.32331,0.031813,0.031292,-0.32353,0.21511,0.43232,-0.43283,-0.2152,0.00048287,0.0014836,-0.0014063,-0.00078126,0.11094,0.43248,0.42996,0.11005,0.0038036,0.0106,0.00065378,-0.0024471,-0.0076492,0.049495,-0.040443,0.0088883,-0.0022943,-0.010114,-0.0052544,-0.00023366,0.072121,0.43634,0.49058,0.095153
1,1,1,1,1,1,1,1,0.90552,1,51.822,277.57,457.37,610.06,683.16,913.97,955.81,1218,1276.7,-0.54766,0.29505,0.29595,-0.54914,0.32324,-0.038928,-0.01855,0.32495,-0.21678,-0.42485,0.44162,0.2119,0.00043099,0.0010507,-0.0016332,-0.00068361,-0.11351,-0.43964,-0.41711,-0.10465,0.0036843,0.010966,0.0015268,-0.0023485,-0.0093538,0.039316,-0.059775,0.0056176,0.0018081,0.008159,0.0040334,-0.00010997,0.071071,0.4342,0.4948,0.095145
1,1,1,1,1,1,1,1,0.92273,1,51.831,278,458.24,610.87,684.24,915.65,956.85,1219.9,1277.9,-0.54775,0.29515,0.29589,-0.5489,0.32325,-0.037498,-0.021111,0.32469,0.21644,0.42633,-0.43993,-0.2126,-0.00044261,-0.0011416,0.0015876,0.00070361,0.11301,0.43826,0.41967,0.10573,0.00371,0.010901,0.0013747,-0.0023658,-0.0090228,0.041298,-0.056031,0.0062549,0.0018994,0.0085254,0.0042585,-4.7793e-05,-0.071282,-0.43465,-0.49402,-0.095142
1,1,1,1,1,1,1,1,0.29209,1,50.916,243.41,408.44,530.37,632.29,809.27,900.74,1131.2,1195.7,-0.53838,0.28447,0.3021,-0.57336,-0.33273,0.14919,-0.17336,-0.30188,0.24505,0.33949,-0.49647,-0.13485,-0.0024506,-0.009947,-0.00016804,0.0027459,0.13912,0.49639,0.26144,0.042308,-0.0017656,-0.008597,0.00087215,0.002801,0.026691,0.069832,0.24569,0.026046,-0.00087498,-0.0035176,-0.0035252,0.00031774,0.054332,0.38346,0.48888,0.09499
1,1,1,1,1,1,1,1,0.87797,1,51.807,276.84,455.95,608.69,681.39,911.19,954.11,1215,1274.8,0.54751,-0.29488,-0.29606,0.54955,0.32323,-0.041309,-0.014286,0.32535,-0.21736,-0.42241,0.44436,0.2107,0.00041028,0.00089488,-0.0017089,-0.00064979,0.11434,0.4419,0.41289,0.10287,0.00364,0.011064,0.0017554,-0.0023225,0.009893,-0.036084,0.065859,-0.0045782,-0.0016632,-0.007577,-0.0036803,0.00020643,-0.070721,-0.43344,-0.49601,-0.095156
1,1,1,1,1,1,1,1,0.89735,1,51.817,277.36,456.95,609.66,682.64,913.16,955.31,1217.1,1276.2,0.54762,-0.295,-0.29598,0.54926,0.32324,-0.039622,-0.017307,0.32507,0.21695,0.42413,-0.44243,-0.21156,0.00042514,0.0010059,-0.0016553,-0.00067382,0.11376,0.44031,0.41588,0.10413,-0.0036716,-0.010995,-0.0015966,0.0023405,-0.0095125,0.038366,-0.061566,0.005312,-0.001765,-0.0079858,-0.0039278,0.00013896,-0.070969,-0.43398,-0.49516,-0.095148
1,1,1,1,1,1,1,1,1.4748,1,52.014,287.12,478.28,626.82,712.68,951.16,985.38,1265.9,1307.8,0.54955,-0.29727,-0.29454,0.54391,-0.32381,0.0068877,0.075802,-0.31613,0.20969,0.46057,-0.39386,-0.22268,-0.00056939,-0.0026597,0.00066673,0.0011123,-0.10069,-0.40139,-0.4763,-0.12902,0.004026,0.0090146,-0.0045223,-0.0028837,-0.00022106,0.093429,0.045435,0.022622,0.004672,0.019744,0.01156,0.0022852,0.075851,0.44146,0.46598,0.096052
1,1,1,1,1,1,1,1,1.0367,1,51.883,280.56,463.51,615.58,691.09,925.61,963.47,1231.4,1285.3,-0.54827,0.29576,0.29551,-0.54747,-0.32335,0.029003,0.036322,-0.32288,0.21446,0.43534,-0.42909,-0.21637,0.00049945,0.0016414,-0.0013175,-0.0008188,0.10989,0.42946,0.43511,0.11221,-0.0038443,-0.010428,-0.00022609,0.0024941,0.0069337,-0.053751,0.032286,-0.010252,0.0025094,0.010982,0.0058098,0.0003949,-0.072537,-0.43711,-0.48864,-0.095176
1,1,1,1,1,1,1,1,1.1685,1,51.932,282.98,468.75,619.86,698.31,935.08,970.58,1243.3,1292.9,-0.54875,0.29632,0.29515,-0.54615,0.32349,-0.020901,-0.050813,0.32074,-0.21264,-0.44431,0.41742,0.21932,-0.00053615,-0.0020569,0.0010673,0.00092558,0.1067,0.42011,0.45015,0.11845,0.0039384,0.0098747,-0.0012714,-0.002647,-0.0047167,0.066897,-0.0068473,0.014433,0.0032075,0.013808,0.0076578,0.0009536,-0.073742,-0.43912,-0.48203,-0.09533
1,1,1,1,1,1,1,1,0.91269,1,51.825,277.75,457.73,610.4,683.61,914.68,956.24,1218.8,1277.2,0.5477,-0.29509,-0.29593,0.54904,0.32325,-0.038327,-0.019627,0.32484,0.21664,0.42547,-0.44091,-0.2122,0.00043595,0.0010892,-0.0016141,-0.00069205,-0.1133,-0.43906,-0.41819,-0.10511,0.0036952,0.010939,0.0014643,-0.0023556,-0.0092153,0.040145,-0.058209,0.0058844,-0.0018461,-0.0083115,-0.0041269,8.4219e-05,0.07116,0.43439,0.49448,0.095143
1,1,1,1,1,1,1,1,1.0776,1,51.899,281.36,465.22,617.02,693.4,928.75,965.73,1235.3,1287.8,-0.54843,0.29595,0.29539,-0.54703,-0.32339,0.026319,0.041125,-0.32222,-0.21385,-0.43828,0.42537,0.21742,-0.00051336,-0.0017854,0.0012334,0.00085434,0.10885,0.42647,0.44006,0.11427,-0.0038794,-0.010252,0.00022734,0.0025425,-0.0062256,0.057956,-0.024188,0.011595,0.0027278,0.011864,0.0063813,0.00056396,0.072935,0.43782,0.48663,0.095212
1,1,1,1,1,1,1,1,0.33427,1,51.074,247.98,413.3,542.65,636.96,819.81,907.15,1139.3,1206.5,-0.54004,0.28633,0.30108,-0.56921,-0.32988,0.13433,-0.14868,-0.31017,0.24145,0.34848,-0.49501,-0.14592,0.001814,0.0082264,0.0013403,-0.002,-0.13675,-0.4926,-0.27878,-0.048489,-0.0019086,-0.0091819,7.6376e-05,0.0027087,0.02475,0.057044,0.22637,0.022977,-0.00047407,-0.00205,-0.0020968,0.00059403,-0.056721,-0.39191,-0.49552,-0.09553
1,1,1,1,1,1,1,1,1.1693,1,51.932,282.99,468.78,619.89,698.35,935.13,970.62,1243.4,1293,-0.54875,0.29633,0.29515,-0.54614,-0.32349,0.020856,0.050894,-0.32073,0.21263,0.44436,-0.41735,-0.21934,0.00053632,0.0020591,-0.0010659,-0.00092618,-0.10668,-0.42006,-0.45023,-0.11848,0.0039388,0.0098715,-0.0012808,-0.0026479,0.0047035,-0.066975,0.0066953,-0.014457,-0.0032117,-0.013825,-0.0076693,-0.00095717,0.073749,0.43913,0.48199,0.095331
1,1,1,1,1,1,1,1,1.0242,1,51.878,280.3,462.96,615.11,690.36,924.6,962.76,1230.2,1284.6,-0.54821,0.2957,0.29554,-0.54762,-0.32334,0.029863,0.034783,-0.32308,-0.21466,-0.43441,0.43025,0.21602,-0.0004946,-0.0015939,0.0013446,0.00080736,-0.11021,-0.4304,-0.43353,-0.11155,-0.0038323,-0.010482,-0.00036204,0.0024793,0.0071553,-0.052434,0.034815,-0.0098302,0.0024422,0.01071,0.0056353,0.00034391,0.07241,0.43688,0.48925,0.095168
1,1,1,1,1,1,1,1,1.5336,1,52.027,287.75,479.78,627.84,715.1,953.55,987.98,1269.5,1310.3,-0.54967,0.29741,0.29444,-0.54357,0.32387,-0.0047491,-0.079603,0.31533,-0.20926,-0.46312,0.38987,0.22297,0.00057222,0.0027419,-0.00060968,-0.0011417,0.099716,0.39822,0.48022,0.13056,-0.0040346,-0.0089374,0.0050323,0.0029032,0.00055502,0.097999,0.054535,0.023984,0.0049149,0.020714,0.012171,0.0025259,-0.076176,-0.44164,-0.46286,-0.096236
1,1,1,1,1,1,1,1,0.94195,1,51.84,278.47,459.18,611.75,685.44,917.46,958,1221.9,1279.3,-0.54784,0.29527,0.29582,-0.54864,-0.32327,0.03595,0.023884,-0.32439,-0.21607,-0.42794,0.43805,0.21333,-0.00045449,-0.0012378,0.0015382,0.00072503,0.11246,0.43673,0.42245,0.1069,0.0037368,0.010825,0.0011971,-0.002386,-0.0086581,0.043477,-0.051902,0.0069558,-0.0020017,-0.0089367,-0.0045133,-2.3255e-05,-0.07151,-0.43512,-0.49314,-0.095141
1,1,1,1,1,1,1,1,1.3792,1,51.992,286,475.63,624.99,708.52,946.85,980.98,1259.5,1303.5,0.54934,-0.29702,-0.2947,0.54451,0.32372,-0.010695,-0.069025,0.3175,-0.21047,-0.45607,0.4007,0.222,0.00056323,0.0025079,-0.00077096,-0.0010607,0.10238,0.40682,0.46924,0.12621,-0.0040092,-0.0092004,0.0036015,0.002834,0.0015384,-0.085666,-0.03003,-0.020271,-0.0042476,-0.018032,-0.010452,-0.0018781,0.075275,0.441,0.47105,0.095781
1,1,1,1,1,1,1,1,0.85874,1,51.796,276.32,454.92,607.69,680.14,909.17,952.91,1212.9,1273.3,0.5474,-0.29475,-0.29614,0.54985,0.32322,-0.043042,-0.011182,0.32563,0.21778,0.42066,-0.44629,-0.2098,0.0003941,0.00077795,-0.0017638,-0.0006247,0.11493,0.44349,0.40984,0.10159,-0.0036066,-0.011127,-0.0019033,0.0023059,-0.010276,0.033781,-0.070178,0.0038377,0.001563,0.0071747,0.0034393,-0.00027142,-0.070466,-0.43288,-0.49683,-0.095167
1,1,1,1,1,1,1,1,1.1288,1,51.918,282.3,467.25,618.68,696.2,932.42,968.49,1239.9,1290.7,-0.54861,0.29617,0.29525,-0.54652,0.32345,-0.023181,-0.046739,0.32138,0.21315,0.44175,-0.42084,-0.21856,0.00052738,0.0019457,-0.0011365,-0.00089565,0.10762,0.42284,0.4459,0.11669,0.0039155,0.010036,-0.00081197,-0.0026023,0.0053651,-0.063058,0.014312,-0.013218,0.0029993,0.012963,0.0071009,0.0007815,-0.073402,-0.43859,-0.48406,-0.095272
1,1,1,1,1,1,1,1,1.4829,1,52.016,287.21,478.49,626.97,713.02,951.5,985.74,1266.4,1308.1,-0.54957,0.29729,0.29452,-0.54386,0.32382,-0.0065826,-0.076344,0.31602,0.20963,0.46093,-0.3933,-0.22272,-0.00056982,-0.0026716,0.00065852,0.0011165,-0.10055,-0.40095,-0.47686,-0.12924,-0.0040273,-0.0090023,0.0045956,0.0028869,0.00011199,-0.094072,-0.046713,-0.022814,-0.0047065,-0.019882,-0.011648,-0.002319,-0.075898,-0.44149,-0.46555,-0.096077
1,1,1,1,1,1,1,1,1.2924,1,51.969,284.86,472.99,623.08,704.5,942.42,976.83,1253.2,1299.3,-0.54911,0.29676,0.29487,-0.54512,0.32363,-0.014561,-0.062134,0.3188,0.21128,0.45156,-0.40731,-0.22113,-0.00055505,-0.0023454,0.00088037,0.0010091,-0.10406,-0.41207,-0.46202,-0.1233,-0.0039877,-0.0094362,0.0026793,0.002769,-0.002799,0.078229,0.015351,0.017981,0.0038343,0.016354,0.0093463,0.0014982,-0.074692,-0.44039,-0.47561,-0.095568
1,1,1,1,1,1,1,1,1.0452,1,51.887,280.73,463.87,615.89,691.57,926.28,963.94,1232.2,1285.9,-0.5483,0.2958,0.29548,-0.54738,-0.32336,0.028429,0.03735,-0.32274,-0.21433,-0.43597,0.4283,0.2166,0.00050258,0.0016727,-0.0012994,-0.00082643,-0.10967,-0.42883,-0.43616,-0.11265,-0.0038521,-0.010391,-0.00013271,0.0025042,-0.0067842,0.054639,-0.030579,0.010536,0.0025551,0.011166,0.0059287,0.00042982,-0.072622,-0.43727,-0.48822,-0.095183
1,1,1,1,1,1,1,1,0.96596,1,51.852,279.03,460.33,612.79,686.91,919.64,959.42,1224.4,1280.9,-0.54796,0.2954,0.29573,-0.54832,-0.32329,0.034087,0.02722,-0.32402,-0.21564,-0.4299,0.43574,0.21419,-0.00046788,-0.0013506,0.0014787,0.00075052,0.11178,0.43484,0.42582,0.10832,0.0037678,0.010728,0.00096497,-0.0024122,0.00821,-0.046152,0.046819,-0.0078153,0.00213,0.0094527,0.004836,0.00011421,-0.071785,-0.43568,-0.49203,-0.095143
1,1,1,1,1,1,1,1,0.43961,1,51.345,257.13,424.28,565.86,647.45,843.98,919.92,1156.9,1227.5,0.54285,-0.28951,-0.29929,0.562,-0.32587,0.10497,-0.098521,-0.32175,0.23391,0.36805,-0.48811,-0.16811,0.00081234,0.0049473,0.0025641,-0.00080197,-0.13133,-0.48247,-0.31545,-0.062465,-0.0023285,-0.010363,-0.0014922,0.0024825,0.020802,0.031418,0.18549,0.016178,0.0001225,0.0010089,0.00067512,-0.00090821,-0.061285,-0.40717,-0.50371,-0.095891
1,1,1,1,1,1,1,1,0.93025,1,51.834,278.18,458.61,611.22,684.71,916.36,957.3,1220.7,1278.5,-0.54779,0.2952,0.29586,-0.5488,0.32326,-0.036887,-0.022206,0.32458,0.2163,0.42696,-0.43919,-0.21289,-0.00044739,-0.0011799,0.0015681,0.0007121,0.11279,0.43766,0.42077,0.10619,0.0037207,0.010872,0.0013062,-0.0023736,-0.0088795,0.042154,-0.05441,0.0065303,0.0019393,0.008686,0.0043577,-2.0204e-05,-0.071372,-0.43484,-0.49368,-0.095141
1,1,1,1,1,1,1,1,1.3415,1,51.983,285.52,474.52,624.19,706.81,944.99,979.2,1256.9,1301.7,0.54924,-0.29691,-0.29477,0.54477,-0.32368,0.012322,0.066126,-0.31805,0.21081,0.45416,-0.40352,-0.22166,0.00056006,0.0024407,-0.00081657,-0.0010389,-0.1031,-0.40906,-0.46621,-0.12499,0.0040008,0.009295,-0.0032099,-0.002808,0.002078,-0.082484,-0.023739,-0.019296,0.0040711,0.017316,0.0099821,0.0017139,0.075029,0.44076,0.47303,0.095684
1,1,1,1,1,1,1,1,1.186,1,51.938,283.26,469.38,620.36,699.22,936.2,971.49,1244.8,1293.9,-0.5488,0.29639,0.29511,-0.54599,-0.32351,0.019939,0.052532,-0.32046,-0.21243,-0.4454,0.41594,0.21963,0.00053952,0.0021026,-0.0010384,-0.00093821,-0.10631,-0.41893,-0.45195,-0.11919,0.0039472,0.0098065,-0.0014735,-0.002666,0.0044368,-0.068552,0.0036184,-0.014955,0.0032981,0.014176,0.0079013,0.0010299,0.073886,0.43933,0.48114,0.095358
1,1,1,1,1,1,1,1,0.67175,1,51.659,269.99,443.43,594.98,666.93,885.64,940.17,1190.1,1257.3,0.54604,-0.29317,-0.29712,0.55356,-0.32342,0.063707,-0.025767,-0.32732,0.22299,0.40103,-0.4656,-0.19757,0.00012701,-0.00083405,-0.0023543,-0.00028225,0.12135,0.46002,0.37523,0.086978,0.0031651,0.011408,0.0027004,-0.0022369,0.014359,-0.0089961,0.1157,0.0040625,0.00067034,0.0035614,0.0014398,-0.0007767,0.067435,0.42538,0.50348,0.095434
1,1,1,1,1,1,1,1,1.1432,1,51.923,282.55,467.81,619.12,696.98,933.41,969.25,1241.2,1291.5,-0.54866,0.29622,0.29521,-0.54638,-0.32347,0.022336,0.048248,-0.32115,0.21296,0.4427,-0.41958,-0.21885,-0.00053076,-0.0019874,0.0011108,0.00090674,-0.10728,-0.42184,-0.44747,-0.11734,0.0039243,0.0099762,-0.00097886,-0.0026188,0.0051273,-0.064466,0.011577,-0.013664,0.0030753,0.013272,0.0073039,0.00084384,0.073528,0.43879,0.48332,0.095292
1,1,1,1,1,1,1,1,1.442,1,52.007,286.75,477.4,626.22,711.28,949.74,983.89,1263.8,1306.3,0.54948,-0.29719,-0.29459,0.5441,0.32378,-0.0081459,-0.073563,0.31659,-0.20994,-0.45908,0.39616,0.22247,0.00056753,0.0026104,-0.00070079,-0.0010952,0.10125,0.40322,0.47398,0.1281,-0.0040208,-0.0090697,0.0042187,0.0028692,-0.00066527,0.090812,0.040234,0.021834,0.0045303,0.019174,0.011195,0.0021473,-0.075661,-0.44132,-0.46772,-0.095955
1,1,1,1,1,1,1,1,0.33867,1,51.089,248.42,413.8,543.82,637.43,820.89,907.77,1140.1,1207.6,0.54019,-0.2865,-0.30099,0.56883,-0.32963,0.1329,-0.14628,-0.31088,0.24109,0.34938,-0.49481,-0.14699,0.0017578,0.0080629,0.0014324,-0.001933,-0.13651,-0.49219,-0.28049,-0.049114,0.001925,0.0092401,2.0069e-06,-0.0026988,0.024562,0.055814,0.22447,0.02267,-0.00044366,-0.0019444,-0.001987,0.00061623,0.056949,0.3927,0.49607,0.095568
1,1,1,1,1,1,1,1,0.69168,1,51.677,270.79,444.8,596.65,668.43,888.52,941.63,1192.7,1259.2,-0.54622,0.29337,0.29699,-0.55307,0.32336,-0.061111,0.021135,0.32727,0.22232,0.40337,-0.46352,-0.19924,0.00016819,-0.00061064,-0.0022901,-0.00033076,0.12061,0.45818,0.3794,0.088731,0.0032227,0.011415,0.0026796,-0.0022344,0.013888,-0.011879,0.1105,0.0031541,0.000755,0.0039096,0.0016151,-0.0007357,-0.067816,-0.42639,-0.50293,-0.095393
1,1,1,1,1,1,1,1,0.96066,1,51.849,278.91,460.08,612.56,686.58,919.17,959.1,1223.9,1280.5,-0.54793,0.29537,0.29575,-0.54839,0.32328,-0.034492,-0.026495,0.3241,-0.21573,-0.42947,0.43625,0.21401,-0.00046505,-0.0013263,0.0014916,0.000745,-0.11193,-0.43526,-0.42508,-0.10801,0.0037612,0.01075,0.0010172,-0.0024063,0.0083082,-0.045566,0.047934,-0.007627,0.0021016,0.0093386,0.0047643,9.3922e-05,-0.071725,-0.43556,-0.49228,-0.095142
1,1,1,1,1,1,1,1,0.77373,1,51.741,273.74,450.06,602.65,674.37,899.41,947.38,1203,1266.6,0.54686,-0.29412,-0.29653,0.55133,-0.32324,0.051493,-0.0039459,-0.32666,0.21987,0.41235,-0.45498,-0.20512,-0.00030161,-0.00016621,0.0020233,0.00049559,0.11769,0.45079,0.39529,0.095438,0.0034329,0.011342,0.0024229,-0.0022509,0.012047,-0.023097,0.090022,-0.0004116,-0.0011343,-0.0054501,-0.0024419,0.00053227,-0.069226,-0.42997,-0.50021,-0.095253
1,1,1,1,1,1,1,1,1.0403,1,51.884,280.63,463.66,615.71,691.29,925.89,963.66,1231.8,1285.6,-0.54828,0.29578,0.2955,-0.54744,-0.32336,0.028764,0.036751,-0.32282,0.2144,0.4356,-0.42876,-0.21647,0.00050077,0.0016545,-0.0013099,-0.00082199,-0.1098,-0.4292,-0.43555,-0.11239,0.0038476,0.010412,0.00018735,-0.0024983,0.0068715,-0.054121,0.031575,-0.01037,0.0025284,0.011059,0.0058592,0.00040939,-0.072572,-0.43718,-0.48847,-0.095179
1,1,1,1,1,1,1,1,1.4011,1,51.997,286.27,476.26,625.43,709.5,947.88,982.01,1261,1304.5,-0.54939,0.29708,0.29466,-0.54436,-0.32374,0.0097818,0.070651,-0.31718,-0.21028,-0.45714,0.39909,0.22218,0.00056486,0.002545,-0.00074565,-0.001073,0.10198,0.40555,0.47094,0.12689,0.0040135,0.0091509,-0.0038224,-0.0028474,0.0012296,-0.087486,-0.033636,-0.020826,0.0043481,0.018438,0.010718,0.0019729,0.075413,0.44112,0.46989,0.09584
1,1,1,1,1,1,1,1,0.881,1,51.808,276.93,456.11,608.85,681.59,911.5,954.3,1215.4,1275,0.54753,-0.2949,-0.29605,0.54951,0.32323,-0.041042,-0.014764,0.32531,0.21729,0.42268,-0.44406,-0.21084,0.00041269,0.00091263,-0.0017005,-0.00065362,0.11425,0.44165,0.41336,0.10307,-0.0036451,-0.011053,-0.0017313,0.0023253,-0.0098332,0.036442,-0.065185,0.0046935,-0.0016791,-0.0076406,-0.0037186,0.00019603,-0.07076,-0.43353,-0.49588,-0.095154
1,1,1,1,1,1,1,1,1.0307,1,51.88,280.43,463.25,615.35,690.74,925.12,963.13,1230.8,1285,-0.54824,0.29573,0.29552,-0.54754,-0.32335,0.029417,0.035581,-0.32298,-0.21455,-0.4349,0.42965,0.2162,-0.00049714,-0.0016186,0.0013305,0.0008133,0.11004,0.42991,0.43435,0.11189,0.0038386,0.010454,0.00029206,-0.0024869,-0.0070406,0.053116,-0.033507,0.010048,-0.0024769,-0.010851,-0.0057253,-0.00037018,-0.072476,-0.437,-0.48894,-0.095172
1,1,1,1,1,1,1,1,0.70061,1,51.684,271.13,445.4,597.37,669.09,889.79,942.28,1193.9,1260.1,0.54629,-0.29346,-0.29694,0.55287,0.32334,-0.059983,0.019121,0.32723,0.22203,0.4044,-0.46259,-0.19996,-0.0001854,0.00051533,0.002261,0.00035127,0.12028,0.45736,0.38122,0.089501,-0.0032477,-0.011415,-0.0026647,0.0022342,0.013681,-0.01315,0.1082,0.0027526,0.00079402,0.0040694,0.0016972,-0.00071619,0.067981,0.42682,0.50267,0.095375
1,1,1,1,1,1,1,1,0.67832,1,51.665,270.25,443.88,595.54,667.43,886.6,940.65,1191,1257.9,0.5461,-0.29324,-0.29708,0.55339,-0.3234,0.062839,-0.024218,-0.32731,-0.22276,-0.40181,0.46492,0.19814,0.00014102,-0.00075874,-0.0023333,-0.00029868,-0.12111,-0.45941,-0.37662,-0.087562,-0.0031843,-0.011412,-0.0026954,0.0022358,-0.014203,0.0099539,-0.11397,-0.0037612,0.00069785,0.0036748,0.0014963,-0.00076358,0.067562,0.42572,0.5033,0.09542
1,1,1,1,1,1,1,1,0.9919,1,51.864,279.61,461.53,613.86,688.46,921.91,960.92,1227,1282.5,-0.54808,0.29554,0.29565,-0.548,-0.32331,0.032155,0.03068,-0.32361,0.21519,0.43195,-0.43327,-0.21505,-0.00048071,-0.0014639,0.0014172,0.00077666,0.11107,0.43284,0.42933,0.10979,0.0037984,0.01062,0.00070257,-0.0024417,-0.0077345,0.048986,-0.041414,0.0087252,0.002269,0.010013,0.0051897,0.00021508,-0.07207,-0.43624,-0.4908,-0.095151
1,1,1,1,1,1,1,1,1.747,1,52.065,289.71,484.57,630.93,723.11,960.93,996.92,1281.1,1318.8,-0.55005,0.29786,0.29415,-0.54252,0.32404,0.0019608,-0.091505,0.31267,0.20793,0.47122,-0.37663,-0.22348,0.00057937,0.0029897,-0.00043728,-0.0012362,0.096568,0.38768,0.49222,0.13519,-0.0040643,-0.0088572,0.0065157,0.0029131,0.0031788,0.11343,0.085381,0.028447,0.0056665,0.023632,0.013856,0.0033107,-0.077197,-0.4418,-0.45152,-0.096986
